cow_L,cow_R,question_num,HIT,Worker_id,response,id
7045,6053,7,25,A1XO6ONCCTBMKW,2,25-7
7045,6053,7,25,ASEMC3G1PJ6SB,0,25-7
7045,6053,7,25,A13XXMDHOULEZ7,0,25-7
7045,6053,7,25,AAWX7QFQUNM6D,0,25-7
7045,6053,7,25,A353KETOEN0W8T,-2,25-7
7045,6053,7,25,A3L3ZFL1NYFTCF,2,25-7
7045,6053,7,25,A2J237J8KM3OCS,-3,25-7
7045,6053,7,25,A28A3HF3LSEIDT,1,25-7
7045,6053,7,25,A2R0YYUAWNT7UD,0,25-7
7045,6053,7,25,A3GXSHLBND9E92,1,25-7
6088,6092,8,25,A28A3HF3LSEIDT,2,25-8
6088,6092,8,25,A2J237J8KM3OCS,-3,25-8
6088,6092,8,25,A2YHSU2IJZ9J14,-2,25-8
6088,6092,8,25,A14PFRHG0A2YY9,-1,25-8
6088,6092,8,25,A2FCGEU5RTEWG8,-2,25-8
6088,6092,8,25,AAWX7QFQUNM6D,-1,25-8
6088,6092,8,25,A1IU5OP7BBZHZ7,-1,25-8
6088,6092,8,25,A3UUH3632AI3ZX,0,25-8
6088,6092,8,25,AISFU4P55HYEH,-2,25-8
6088,6092,8,25,A2R0YYUAWNT7UD,-1,25-8
6088,6092,8,25,A13XXMDHOULEZ7,-2,25-8
6088,6092,8,25,A353KETOEN0W8T,-3,25-8
6088,6092,8,25,AM0JKZVOEOTMA,-2,25-8
6088,6092,8,25,A1XO6ONCCTBMKW,-2,25-8
8083,6088,1,26,A2R0YYUAWNT7UD,-1,26-1
8083,6088,1,26,A1XO6ONCCTBMKW,2,26-1
8083,6088,1,26,AM0JKZVOEOTMA,3,26-1
8083,6088,1,26,A1IU5OP7BBZHZ7,1,26-1
8083,6088,1,26,AAWX7QFQUNM6D,1,26-1
8083,6088,1,26,A3L3ZFL1NYFTCF,3,26-1
8083,6088,1,26,A3GXSHLBND9E92,-1,26-1
8083,6088,1,26,A2YHSU2IJZ9J14,1,26-1
8083,6088,1,26,A13XXMDHOULEZ7,1,26-1
8083,6088,1,26,A353KETOEN0W8T,3,26-1
8083,6088,1,26,A2FCGEU5RTEWG8,-1,26-1
8083,6088,1,26,A3UUH3632AI3ZX,-1,26-1
8083,6088,1,26,A14PFRHG0A2YY9,1,26-1
8083,6088,1,26,A28A3HF3LSEIDT,-1,26-1
7116,6053,2,26,A3GXSHLBND9E92,-2,26-2
7116,6053,2,26,AM0JKZVOEOTMA,-3,26-2
7116,6053,2,26,A2J237J8KM3OCS,-3,26-2
7116,6053,2,26,A13XXMDHOULEZ7,-1,26-2
7116,6053,2,26,AAWX7QFQUNM6D,-1,26-2
7116,6053,2,26,A3L3ZFL1NYFTCF,2,26-2
7116,6053,2,26,A3UUH3632AI3ZX,-3,26-2
7116,6053,2,26,A1IU5OP7BBZHZ7,-1,26-2
7116,6053,2,26,A14PFRHG0A2YY9,-1,26-2
7116,6053,2,26,A2YHSU2IJZ9J14,-3,26-2
7116,6053,2,26,A2R0YYUAWNT7UD,-3,26-2
7116,6053,2,26,A1IOMFFEKCWOIT,-3,26-2
7116,6053,2,26,A1XO6ONCCTBMKW,2,26-2
7116,6053,2,26,A353KETOEN0W8T,-1,26-2
5064,6088,3,26,A2J237J8KM3OCS,-2,26-3
5064,6088,3,26,A3UUH3632AI3ZX,-1,26-3
5064,6088,3,26,A2FCGEU5RTEWG8,2,26-3
5064,6088,3,26,A2YHSU2IJZ9J14,1,26-3
5064,6088,3,26,A28A3HF3LSEIDT,2,26-3
5064,6088,3,26,AM0JKZVOEOTMA,-3,26-3
5064,6088,3,26,A13XXMDHOULEZ7,1,26-3
5064,6088,3,26,AISFU4P55HYEH,2,26-3
5064,6088,3,26,A3L3ZFL1NYFTCF,3,26-3
5064,6088,3,26,A353KETOEN0W8T,3,26-3
5064,6088,3,26,A1XO6ONCCTBMKW,2,26-3
5064,6088,3,26,AAWX7QFQUNM6D,-1,26-3
5064,6088,3,26,A3GXSHLBND9E92,-1,26-3
5064,6088,3,26,A1IU5OP7BBZHZ7,0,26-3
7064,7109,4,26,AISFU4P55HYEH,1,26-4
7064,7109,4,26,A1IOMFFEKCWOIT,-2,26-4
7064,7109,4,26,A353KETOEN0W8T,-1,26-4
7064,7109,4,26,A1IU5OP7BBZHZ7,0,26-4
7064,7109,4,26,A2R0YYUAWNT7UD,-1,26-4
7064,7109,4,26,AAWX7QFQUNM6D,-1,26-4
7064,7109,4,26,A1XO6ONCCTBMKW,2,26-4
7064,7109,4,26,A28A3HF3LSEIDT,-1,26-4
7064,7109,4,26,A14PFRHG0A2YY9,0,26-4
7064,7109,4,26,AM0JKZVOEOTMA,-2,26-4
7064,7109,4,26,A3UUH3632AI3ZX,-2,26-4
7064,7109,4,26,A2J237J8KM3OCS,-1,26-4
7064,7109,4,26,A2FCGEU5RTEWG8,-1,26-4
7064,7109,4,26,A3L3ZFL1NYFTCF,-1,26-4
6086,4008,5,26,A2R0YYUAWNT7UD,0,26-5
6086,4008,5,26,A2J237J8KM3OCS,1,26-5
6086,4008,5,26,A3UUH3632AI3ZX,0,26-5
6086,4008,5,26,AAWX7QFQUNM6D,1,26-5
6086,4008,5,26,AISFU4P55HYEH,-2,26-5
6086,4008,5,26,A1IOMFFEKCWOIT,-3,26-5
6086,4008,5,26,A14PFRHG0A2YY9,0,26-5
6086,4008,5,26,A2FCGEU5RTEWG8,-2,26-5
6086,4008,5,26,A353KETOEN0W8T,-2,26-5
6086,4008,5,26,A1IU5OP7BBZHZ7,-2,26-5
6086,4008,5,26,A28A3HF3LSEIDT,1,26-5
6086,4008,5,26,A2YHSU2IJZ9J14,2,26-5
6086,4008,5,26,A3GXSHLBND9E92,-1,26-5
6086,4008,5,26,A13XXMDHOULEZ7,1,26-5
7116,4008,6,26,A14PFRHG0A2YY9,-1,26-6
7116,4008,6,26,A3L3ZFL1NYFTCF,-2,26-6
7116,4008,6,26,AAWX7QFQUNM6D,0,26-6
7116,4008,6,26,AISFU4P55HYEH,-1,26-6
7116,4008,6,26,A1IU5OP7BBZHZ7,-1,26-6
7116,4008,6,26,A2R0YYUAWNT7UD,-1,26-6
7116,4008,6,26,A2J237J8KM3OCS,-3,26-6
7116,4008,6,26,A353KETOEN0W8T,1,26-6
7116,4008,6,26,A13XXMDHOULEZ7,0,26-6
7116,4008,6,26,A2FCGEU5RTEWG8,-2,26-6
7116,4008,6,26,A3UUH3632AI3ZX,-1,26-6
7116,4008,6,26,A1IOMFFEKCWOIT,-2,26-6
7116,4008,6,26,A3GXSHLBND9E92,-1,26-6
7116,4008,6,26,AM0JKZVOEOTMA,-1,26-6
5087,6053,7,26,A13XXMDHOULEZ7,-2,26-7
5087,6053,7,26,A2FCGEU5RTEWG8,-3,26-7
5087,6053,7,26,A1IU5OP7BBZHZ7,-3,26-7
5087,6053,7,26,A2R0YYUAWNT7UD,-2,26-7
5087,6053,7,26,A3UUH3632AI3ZX,-1,26-7
5087,6053,7,26,A353KETOEN0W8T,-3,26-7
5087,6053,7,26,A2YHSU2IJZ9J14,-2,26-7
5087,6053,7,26,A1IOMFFEKCWOIT,-2,26-7
5087,6053,7,26,A14PFRHG0A2YY9,-2,26-7
5087,6053,7,26,A3GXSHLBND9E92,-2,26-7
5087,6053,7,26,AM0JKZVOEOTMA,-3,26-7
5087,6053,7,26,A28A3HF3LSEIDT,-3,26-7
5087,6053,7,26,A2J237J8KM3OCS,-3,26-7
5087,6053,7,26,AISFU4P55HYEH,-3,26-7
6095,6086,8,26,A2J237J8KM3OCS,-1,26-8
6095,6086,8,26,A3UUH3632AI3ZX,-1,26-8
6095,6086,8,26,A3L3ZFL1NYFTCF,3,26-8
6095,6086,8,26,A3GXSHLBND9E92,-1,26-8
6095,6086,8,26,A2YHSU2IJZ9J14,1,26-8
6095,6086,8,26,A1IOMFFEKCWOIT,-3,26-8
6095,6086,8,26,AM0JKZVOEOTMA,3,26-8
6095,6086,8,26,AAWX7QFQUNM6D,0,26-8
6095,6086,8,26,A2FCGEU5RTEWG8,2,26-8
6095,6086,8,26,A28A3HF3LSEIDT,-2,26-8
6095,6086,8,26,A14PFRHG0A2YY9,1,26-8
6095,6086,8,26,A2R0YYUAWNT7UD,1,26-8
6095,6086,8,26,A1XO6ONCCTBMKW,-2,26-8
6095,6086,8,26,A1IU5OP7BBZHZ7,2,26-8
7128,7114,10,27,A1IOMFFEKCWOIT,3,27-10
7128,7114,10,27,ASEMC3G1PJ6SB,0,27-10
7128,7114,10,27,A3GXSHLBND9E92,0,27-10
7128,7114,10,27,AAWX7QFQUNM6D,0,27-10
7128,7114,10,27,AISFU4P55HYEH,-2,27-10
7128,7114,10,27,A353KETOEN0W8T,1,27-10
7128,7114,10,27,A14PFRHG0A2YY9,0,27-10
7128,7114,10,27,A2R0YYUAWNT7UD,-1,27-10
7128,7114,10,27,A13XXMDHOULEZ7,-1,27-10
7128,7114,10,27,AM0JKZVOEOTMA,0,27-10
7128,7114,10,27,A2FCGEU5RTEWG8,1,27-10
7128,7114,10,27,A3L3ZFL1NYFTCF,2,27-10
7128,7114,10,27,A3UUH3632AI3ZX,-1,27-10
7128,7114,10,27,A2J237J8KM3OCS,2,27-10
6095,5118,2,27,AAWX7QFQUNM6D,0,27-2
6095,5118,2,27,ASEMC3G1PJ6SB,-1,27-2
6095,5118,2,27,A3GXSHLBND9E92,-2,27-2
6095,5118,2,27,A2J237J8KM3OCS,-2,27-2
6095,5118,2,27,A3L3ZFL1NYFTCF,2,27-2
6095,5118,2,27,A1IU5OP7BBZHZ7,0,27-2
6095,5118,2,27,A1XO6ONCCTBMKW,2,27-2
6095,5118,2,27,A353KETOEN0W8T,-1,27-2
6095,5118,2,27,AISFU4P55HYEH,-1,27-2
6095,5118,2,27,A2YHSU2IJZ9J14,-1,27-2
6095,5118,2,27,A1IOMFFEKCWOIT,3,27-2
6095,5118,2,27,A2R0YYUAWNT7UD,-1,27-2
6095,5118,2,27,A13XXMDHOULEZ7,0,27-2
6095,5118,2,27,AM0JKZVOEOTMA,2,27-2
6096,7116,3,27,A353KETOEN0W8T,1,27-3
6096,7116,3,27,A1IOMFFEKCWOIT,3,27-3
6096,7116,3,27,A3GXSHLBND9E92,2,27-3
6096,7116,3,27,ASEMC3G1PJ6SB,2,27-3
6096,7116,3,27,A2R0YYUAWNT7UD,2,27-3
6096,7116,3,27,A14PFRHG0A2YY9,1,27-3
6096,7116,3,27,A1IU5OP7BBZHZ7,0,27-3
6096,7116,3,27,AAWX7QFQUNM6D,2,27-3
6096,7116,3,27,A13XXMDHOULEZ7,2,27-3
6096,7116,3,27,AISFU4P55HYEH,1,27-3
6096,7116,3,27,A3L3ZFL1NYFTCF,1,27-3
6096,7116,3,27,A3UUH3632AI3ZX,3,27-3
6096,7116,3,27,A1XO6ONCCTBMKW,2,27-3
6096,7116,3,27,AM0JKZVOEOTMA,3,27-3
6046,7128,4,27,A1IU5OP7BBZHZ7,0,27-4
6046,7128,4,27,A28A3HF3LSEIDT,0,27-4
6046,7128,4,27,A2YHSU2IJZ9J14,1,27-4
6046,7128,4,27,A1XO6ONCCTBMKW,2,27-4
6046,7128,4,27,A13XXMDHOULEZ7,1,27-4
6046,7128,4,27,A3UUH3632AI3ZX,1,27-4
6046,7128,4,27,A2J237J8KM3OCS,1,27-4
6046,7128,4,27,ASEMC3G1PJ6SB,0,27-4
6046,7128,4,27,A2R0YYUAWNT7UD,0,27-4
6046,7128,4,27,A353KETOEN0W8T,1,27-4
6046,7128,4,27,A14PFRHG0A2YY9,0,27-4
6046,7128,4,27,AISFU4P55HYEH,1,27-4
6046,7128,4,27,A3GXSHLBND9E92,0,27-4
6046,7128,4,27,A3L3ZFL1NYFTCF,-1,27-4
7136,5118,5,27,AISFU4P55HYEH,1,27-5
7136,5118,5,27,A2J237J8KM3OCS,-2,27-5
7136,5118,5,27,A3L3ZFL1NYFTCF,2,27-5
7136,5118,5,27,A2R0YYUAWNT7UD,0,27-5
7136,5118,5,27,A1IOMFFEKCWOIT,-3,27-5
7136,5118,5,27,A3GXSHLBND9E92,0,27-5
7136,5118,5,27,A13XXMDHOULEZ7,0,27-5
7136,5118,5,27,A1XO6ONCCTBMKW,2,27-5
7136,5118,5,27,A353KETOEN0W8T,1,27-5
7136,5118,5,27,AM0JKZVOEOTMA,2,27-5
7136,5118,5,27,A1IU5OP7BBZHZ7,-1,27-5
7136,5118,5,27,A3UUH3632AI3ZX,0,27-5
7136,5118,5,27,A2YHSU2IJZ9J14,-1,27-5
7136,5118,5,27,ASEMC3G1PJ6SB,-1,27-5
6025,6092,6,27,A2FCGEU5RTEWG8,-1,27-6
6025,6092,6,27,ASEMC3G1PJ6SB,0,27-6
6025,6092,6,27,A1XO6ONCCTBMKW,2,27-6
6025,6092,6,27,A1IU5OP7BBZHZ7,0,27-6
6025,6092,6,27,A1IOMFFEKCWOIT,3,27-6
6025,6092,6,27,A2J237J8KM3OCS,2,27-6
6025,6092,6,27,AISFU4P55HYEH,-1,27-6
6025,6092,6,27,AM0JKZVOEOTMA,3,27-6
6025,6092,6,27,A3UUH3632AI3ZX,1,27-6
6025,6092,6,27,A3GXSHLBND9E92,-1,27-6
6025,6092,6,27,A2R0YYUAWNT7UD,1,27-6
6025,6092,6,27,A3L3ZFL1NYFTCF,2,27-6
6025,6092,6,27,A28A3HF3LSEIDT,2,27-6
6025,6092,6,27,A13XXMDHOULEZ7,1,27-6
5087,7136,7,27,AISFU4P55HYEH,-3,27-7
5087,7136,7,27,A13XXMDHOULEZ7,-1,27-7
5087,7136,7,27,A3UUH3632AI3ZX,-1,27-7
5087,7136,7,27,A3GXSHLBND9E92,-3,27-7
5087,7136,7,27,A2FCGEU5RTEWG8,-2,27-7
5087,7136,7,27,A3L3ZFL1NYFTCF,-3,27-7
5087,7136,7,27,AM0JKZVOEOTMA,-3,27-7
5087,7136,7,27,A2R0YYUAWNT7UD,-3,27-7
5087,7136,7,27,A1XO6ONCCTBMKW,-3,27-7
5087,7136,7,27,A14PFRHG0A2YY9,-2,27-7
5087,7136,7,27,A1IOMFFEKCWOIT,2,27-7
5087,7136,7,27,A2YHSU2IJZ9J14,-2,27-7
5087,7136,7,27,A1IU5OP7BBZHZ7,-3,27-7
5087,7136,7,27,AAWX7QFQUNM6D,-1,27-7
6046,6086,9,27,AM0JKZVOEOTMA,3,27-9
6046,6086,9,27,A2R0YYUAWNT7UD,1,27-9
6046,6086,9,27,A2YHSU2IJZ9J14,1,27-9
6046,6086,9,27,A2J237J8KM3OCS,2,27-9
6046,6086,9,27,A353KETOEN0W8T,2,27-9
6046,6086,9,27,A3L3ZFL1NYFTCF,3,27-9
6046,6086,9,27,A14PFRHG0A2YY9,1,27-9
6046,6086,9,27,A1IOMFFEKCWOIT,-3,27-9
6046,6086,9,27,A13XXMDHOULEZ7,0,27-9
6046,6086,9,27,AISFU4P55HYEH,1,27-9
6046,6086,9,27,AAWX7QFQUNM6D,1,27-9
6046,6086,9,27,A3GXSHLBND9E92,1,27-9
6046,6086,9,27,A1IU5OP7BBZHZ7,1,27-9
6046,6086,9,27,ASEMC3G1PJ6SB,1,27-9
5087,6046,1,28,A1IOMFFEKCWOIT,-3,28-1
5087,6046,1,28,A1XO6ONCCTBMKW,-3,28-1
5087,6046,1,28,A2J237J8KM3OCS,-3,28-1
5087,6046,1,28,AISFU4P55HYEH,-1,28-1
5087,6046,1,28,A28A3HF3LSEIDT,-2,28-1
5087,6046,1,28,A3UUH3632AI3ZX,-1,28-1
5087,6046,1,28,A13XXMDHOULEZ7,-1,28-1
5087,6046,1,28,A2R0YYUAWNT7UD,-2,28-1
5087,6046,1,28,AM0JKZVOEOTMA,-3,28-1
5087,6046,1,28,A1IU5OP7BBZHZ7,-3,28-1
5087,6046,1,28,A3GXSHLBND9E92,-3,28-1
5087,6046,1,28,A353KETOEN0W8T,-3,28-1
5087,6046,1,28,A2YHSU2IJZ9J14,-3,28-1
5087,6046,1,28,A2FCGEU5RTEWG8,-3,28-1
6046,8083,10,28,A2YHSU2IJZ9J14,2,28-10
6046,8083,10,28,A13XXMDHOULEZ7,2,28-10
6046,8083,10,28,AISFU4P55HYEH,2,28-10
6046,8083,10,28,A2J237J8KM3OCS,3,28-10
6046,8083,10,28,A2FCGEU5RTEWG8,2,28-10
6046,8083,10,28,A14PFRHG0A2YY9,0,28-10
6046,8083,10,28,A3GXSHLBND9E92,1,28-10
6046,8083,10,28,A2R0YYUAWNT7UD,1,28-10
6046,8083,10,28,AM0JKZVOEOTMA,3,28-10
6046,8083,10,28,A3L3ZFL1NYFTCF,1,28-10
6046,8083,10,28,A1IOMFFEKCWOIT,3,28-10
6046,8083,10,28,A28A3HF3LSEIDT,2,28-10
6046,8083,10,28,AAWX7QFQUNM6D,1,28-10
6046,8083,10,28,A353KETOEN0W8T,-1,28-10
7060,7153,2,28,A13XXMDHOULEZ7,0,28-2
7060,7153,2,28,A1IU5OP7BBZHZ7,0,28-2
7060,7153,2,28,A3GXSHLBND9E92,0,28-2
7060,7153,2,28,A353KETOEN0W8T,-1,28-2
7060,7153,2,28,A3UUH3632AI3ZX,0,28-2
7060,7153,2,28,AAWX7QFQUNM6D,-1,28-2
7060,7153,2,28,A1XO6ONCCTBMKW,2,28-2
7060,7153,2,28,A2FCGEU5RTEWG8,0,28-2
7060,7153,2,28,A3L3ZFL1NYFTCF,-1,28-2
7060,7153,2,28,A14PFRHG0A2YY9,0,28-2
7060,7153,2,28,AISFU4P55HYEH,1,28-2
7060,7153,2,28,A1IOMFFEKCWOIT,2,28-2
7060,7153,2,28,A2J237J8KM3OCS,2,28-2
7060,7153,2,28,A28A3HF3LSEIDT,0,28-2
7045,6095,3,28,A2R0YYUAWNT7UD,1,28-3
7045,6095,3,28,AM0JKZVOEOTMA,2,28-3
7045,6095,3,28,A3GXSHLBND9E92,1,28-3
7045,6095,3,28,A353KETOEN0W8T,1,28-3
7045,6095,3,28,A2FCGEU5RTEWG8,1,28-3
7045,6095,3,28,AISFU4P55HYEH,2,28-3
7045,6095,3,28,A2YHSU2IJZ9J14,1,28-3
7045,6095,3,28,A1XO6ONCCTBMKW,2,28-3
7045,6095,3,28,A13XXMDHOULEZ7,1,28-3
7045,6095,3,28,A3L3ZFL1NYFTCF,2,28-3
7045,6095,3,28,AAWX7QFQUNM6D,0,28-3
7045,6095,3,28,A3UUH3632AI3ZX,3,28-3
7045,6095,3,28,A2J237J8KM3OCS,1,28-3
7045,6095,3,28,A14PFRHG0A2YY9,0,28-3
6062,7153,4,28,A14PFRHG0A2YY9,0,28-4
6062,7153,4,28,A13XXMDHOULEZ7,-1,28-4
6062,7153,4,28,A3UUH3632AI3ZX,0,28-4
6062,7153,4,28,A353KETOEN0W8T,-1,28-4
6062,7153,4,28,AISFU4P55HYEH,1,28-4
6062,7153,4,28,A2FCGEU5RTEWG8,-1,28-4
6062,7153,4,28,A1IU5OP7BBZHZ7,0,28-4
6062,7153,4,28,AAWX7QFQUNM6D,0,28-4
6062,7153,4,28,A3GXSHLBND9E92,0,28-4
6062,7153,4,28,A2YHSU2IJZ9J14,-1,28-4
6062,7153,4,28,A1IOMFFEKCWOIT,2,28-4
6062,7153,4,28,A28A3HF3LSEIDT,0,28-4
6062,7153,4,28,A3L3ZFL1NYFTCF,-1,28-4
6062,7153,4,28,A2R0YYUAWNT7UD,-1,28-4
7045,6088,5,28,A2YHSU2IJZ9J14,2,28-5
7045,6088,5,28,AM0JKZVOEOTMA,3,28-5
7045,6088,5,28,A1XO6ONCCTBMKW,3,28-5
7045,6088,5,28,A3UUH3632AI3ZX,1,28-5
7045,6088,5,28,A2FCGEU5RTEWG8,3,28-5
7045,6088,5,28,A28A3HF3LSEIDT,-2,28-5
7045,6088,5,28,A1IU5OP7BBZHZ7,2,28-5
7045,6088,5,28,A3GXSHLBND9E92,1,28-5
7045,6088,5,28,AAWX7QFQUNM6D,2,28-5
7045,6088,5,28,A14PFRHG0A2YY9,1,28-5
7045,6088,5,28,A2R0YYUAWNT7UD,1,28-5
7045,6088,5,28,A13XXMDHOULEZ7,2,28-5
7045,6088,5,28,AISFU4P55HYEH,-1,28-5
7045,6088,5,28,A353KETOEN0W8T,3,28-5
6053,5118,7,28,A1IOMFFEKCWOIT,3,28-7
6053,5118,7,28,A2J237J8KM3OCS,-2,28-7
6053,5118,7,28,AISFU4P55HYEH,0,28-7
6053,5118,7,28,A13XXMDHOULEZ7,1,28-7
6053,5118,7,28,A28A3HF3LSEIDT,2,28-7
6053,5118,7,28,A14PFRHG0A2YY9,0,28-7
6053,5118,7,28,A3L3ZFL1NYFTCF,1,28-7
6053,5118,7,28,A3GXSHLBND9E92,0,28-7
6053,5118,7,28,A3UUH3632AI3ZX,0,28-7
6053,5118,7,28,A2YHSU2IJZ9J14,1,28-7
6053,5118,7,28,A1IU5OP7BBZHZ7,0,28-7
6053,5118,7,28,A1XO6ONCCTBMKW,-2,28-7
6053,5118,7,28,AM0JKZVOEOTMA,2,28-7
6053,5118,7,28,A353KETOEN0W8T,1,28-7
5118,7153,8,28,A3GXSHLBND9E92,0,28-8
5118,7153,8,28,A13XXMDHOULEZ7,0,28-8
5118,7153,8,28,A28A3HF3LSEIDT,0,28-8
5118,7153,8,28,A1IOMFFEKCWOIT,-2,28-8
5118,7153,8,28,A353KETOEN0W8T,-1,28-8
5118,7153,8,28,AISFU4P55HYEH,1,28-8
5118,7153,8,28,A3UUH3632AI3ZX,0,28-8
5118,7153,8,28,A2FCGEU5RTEWG8,-1,28-8
5118,7153,8,28,A2YHSU2IJZ9J14,-1,28-8
5118,7153,8,28,A14PFRHG0A2YY9,0,28-8
5118,7153,8,28,A2R0YYUAWNT7UD,-1,28-8
5118,7153,8,28,A3L3ZFL1NYFTCF,-2,28-8
5118,7153,8,28,AM0JKZVOEOTMA,-3,28-8
5118,7153,8,28,A1IU5OP7BBZHZ7,0,28-8
7138,6088,1,29,AISFU4P55HYEH,1,29-1
7138,6088,1,29,A13XXMDHOULEZ7,3,29-1
7138,6088,1,29,AM0JKZVOEOTMA,3,29-1
7138,6088,1,29,A3L3ZFL1NYFTCF,3,29-1
7138,6088,1,29,A3UUH3632AI3ZX,1,29-1
7138,6088,1,29,A2J237J8KM3OCS,3,29-1
7138,6088,1,29,A2R0YYUAWNT7UD,1,29-1
7138,6088,1,29,A2YHSU2IJZ9J14,2,29-1
7138,6088,1,29,A14PFRHG0A2YY9,0,29-1
7138,6088,1,29,A28A3HF3LSEIDT,2,29-1
7138,6088,1,29,A1IU5OP7BBZHZ7,1,29-1
7138,6088,1,29,A3GXSHLBND9E92,1,29-1
7138,6088,1,29,A1XO6ONCCTBMKW,3,29-1
7138,6088,1,29,A2FCGEU5RTEWG8,2,29-1
7064,8083,10,29,AAWX7QFQUNM6D,0,29-10
7064,8083,10,29,A3GXSHLBND9E92,-1,29-10
7064,8083,10,29,A2YHSU2IJZ9J14,1,29-10
7064,8083,10,29,AM0JKZVOEOTMA,3,29-10
7064,8083,10,29,A1IOMFFEKCWOIT,2,29-10
7064,8083,10,29,AISFU4P55HYEH,0,29-10
7064,8083,10,29,A2FCGEU5RTEWG8,1,29-10
7064,8083,10,29,A13XXMDHOULEZ7,0,29-10
7064,8083,10,29,A3UUH3632AI3ZX,0,29-10
7064,8083,10,29,A14PFRHG0A2YY9,0,29-10
7064,8083,10,29,A3L3ZFL1NYFTCF,1,29-10
7064,8083,10,29,A28A3HF3LSEIDT,1,29-10
7064,8083,10,29,A1IU5OP7BBZHZ7,0,29-10
7064,8083,10,29,A1XO6ONCCTBMKW,-2,29-10
7128,7060,3,29,A3UUH3632AI3ZX,0,29-3
7128,7060,3,29,A2J237J8KM3OCS,-2,29-3
7128,7060,3,29,A2R0YYUAWNT7UD,1,29-3
7128,7060,3,29,AISFU4P55HYEH,-1,29-3
7128,7060,3,29,A1XO6ONCCTBMKW,-2,29-3
7128,7060,3,29,A2YHSU2IJZ9J14,-1,29-3
7128,7060,3,29,A2FCGEU5RTEWG8,0,29-3
7128,7060,3,29,AM0JKZVOEOTMA,2,29-3
7128,7060,3,29,A3GXSHLBND9E92,0,29-3
7128,7060,3,29,AAWX7QFQUNM6D,0,29-3
7128,7060,3,29,A28A3HF3LSEIDT,1,29-3
7128,7060,3,29,A1IOMFFEKCWOIT,3,29-3
7128,7060,3,29,A14PFRHG0A2YY9,0,29-3
7128,7060,3,29,A1IU5OP7BBZHZ7,0,29-3
4008,7153,5,29,A3UUH3632AI3ZX,-1,29-5
4008,7153,5,29,A1IOMFFEKCWOIT,-3,29-5
4008,7153,5,29,A14PFRHG0A2YY9,0,29-5
4008,7153,5,29,A2J237J8KM3OCS,-1,29-5
4008,7153,5,29,A2FCGEU5RTEWG8,-1,29-5
4008,7153,5,29,A1XO6ONCCTBMKW,-2,29-5
4008,7153,5,29,AM0JKZVOEOTMA,-3,29-5
4008,7153,5,29,AAWX7QFQUNM6D,-1,29-5
4008,7153,5,29,A13XXMDHOULEZ7,-1,29-5
4008,7153,5,29,A28A3HF3LSEIDT,1,29-5
4008,7153,5,29,AISFU4P55HYEH,-2,29-5
4008,7153,5,29,A2YHSU2IJZ9J14,-2,29-5
4008,7153,5,29,A1IU5OP7BBZHZ7,-1,29-5
4008,7153,5,29,A3GXSHLBND9E92,-1,29-5
7138,4008,6,29,A2J237J8KM3OCS,1,29-6
7138,4008,6,29,A3L3ZFL1NYFTCF,2,29-6
7138,4008,6,29,AAWX7QFQUNM6D,1,29-6
7138,4008,6,29,A1XO6ONCCTBMKW,2,29-6
7138,4008,6,29,A3GXSHLBND9E92,1,29-6
7138,4008,6,29,A1IU5OP7BBZHZ7,0,29-6
7138,4008,6,29,AISFU4P55HYEH,-1,29-6
7138,4008,6,29,A2R0YYUAWNT7UD,1,29-6
7138,4008,6,29,A14PFRHG0A2YY9,1,29-6
7138,4008,6,29,A13XXMDHOULEZ7,0,29-6
7138,4008,6,29,AM0JKZVOEOTMA,3,29-6
7138,4008,6,29,A2YHSU2IJZ9J14,2,29-6
7138,4008,6,29,A2FCGEU5RTEWG8,1,29-6
7138,4008,6,29,A28A3HF3LSEIDT,2,29-6
6025,7163,7,29,A2R0YYUAWNT7UD,-1,29-7
6025,7163,7,29,AM0JKZVOEOTMA,3,29-7
6025,7163,7,29,AAWX7QFQUNM6D,1,29-7
6025,7163,7,29,A3L3ZFL1NYFTCF,2,29-7
6025,7163,7,29,A3GXSHLBND9E92,1,29-7
6025,7163,7,29,A1IU5OP7BBZHZ7,0,29-7
6025,7163,7,29,A13XXMDHOULEZ7,1,29-7
6025,7163,7,29,A2FCGEU5RTEWG8,2,29-7
6025,7163,7,29,A28A3HF3LSEIDT,2,29-7
6025,7163,7,29,A3UUH3632AI3ZX,1,29-7
6025,7163,7,29,A2YHSU2IJZ9J14,3,29-7
6025,7163,7,29,A1IOMFFEKCWOIT,2,29-7
6025,7163,7,29,A14PFRHG0A2YY9,1,29-7
6025,7163,7,29,A2J237J8KM3OCS,3,29-7
6068,5064,8,29,AM0JKZVOEOTMA,-2,29-8
6068,5064,8,29,A2R0YYUAWNT7UD,1,29-8
6068,5064,8,29,A2FCGEU5RTEWG8,-1,29-8
6068,5064,8,29,A1XO6ONCCTBMKW,2,29-8
6068,5064,8,29,A3L3ZFL1NYFTCF,-2,29-8
6068,5064,8,29,A3GXSHLBND9E92,0,29-8
6068,5064,8,29,A3UUH3632AI3ZX,1,29-8
6068,5064,8,29,AAWX7QFQUNM6D,1,29-8
6068,5064,8,29,A1IU5OP7BBZHZ7,-1,29-8
6068,5064,8,29,AISFU4P55HYEH,-1,29-8
6068,5064,8,29,A13XXMDHOULEZ7,1,29-8
6068,5064,8,29,A1IOMFFEKCWOIT,2,29-8
